timestamp,run_id,epoch,loss,lr,epoch_time_s
2026-03-06T08:47:15.197477,20260306_084423,7,0.05524763,0.00000985,28.20
2026-03-06T08:47:40.359593,20260306_084423,8,0.05503661,0.00000844,25.15
2026-03-06T08:48:05.941939,20260306_084423,9,0.05486709,0.00000715,25.57
2026-03-06T08:48:30.222892,20260306_084423,10,0.05473036,0.00000598,24.26
2026-03-06T08:48:59.537543,20260306_084423,11,0.05461966,0.00000494,27.97
2026-03-06T08:49:28.173273,20260306_084423,12,0.05453021,0.00000402,28.62
2026-03-06T08:49:57.584602,20260306_084423,13,0.05445882,0.00000322,29.41
2026-03-06T08:50:26.262313,20260306_084423,14,0.05440218,0.00000254,28.67
2026-03-06T08:50:51.514553,20260306_084423,15,0.05435731,0.00000199,25.25
2026-03-06T08:51:17.403640,20260306_084423,16,0.05432264,0.00000155,25.88
2026-03-06T08:51:42.388164,20260306_084423,17,0.05429602,0.00000125,24.98
2026-03-06T08:52:06.013605,20260306_084423,18,0.05427474,0.00000106,23.62
2026-03-06T08:52:31.514735,20260306_084423,19,0.05425765,0.00100000,25.50
2026-03-06T08:52:55.640582,20260306_084423,20,0.05226813,0.00099998,24.12
2026-03-06T08:53:21.623095,20260306_084423,21,0.04837336,0.00099994,24.98
